match_id,team,action_type,hero,lane,is_winner
M001,navi,ban,zhuxin,first,0
M001,navi,ban,fanny,first,0
M001,navi,ban,luo yi,first,0
M001,navi,ban,yve,second,0
M001,navi,ban,chip,second,0
M001,rrq,ban,mathilda,first,1
M001,rrq,ban,phoveus,first,1
M001,rrq,ban,harith,first,1
M001,rrq,ban,hylos,second,1
M001,rrq,ban,valentina,second,1
M001,navi,pick,badang,exp,0
M001,navi,pick,suyou,jungler,0
M001,navi,pick,vexana,mid,0
M001,navi,pick,moskov,gold,0
M001,navi,pick,chou,roam,0
M001,rrq,pick,cici,exp,1
M001,rrq,pick,joy,jungler,1
M001,rrq,pick,pharsa,mid,1
M001,rrq,pick,granger,gold,1
M001,rrq,pick,gatotkaca,roam,1
M002,navi,ban,fanny,first,0
M002,navi,ban,zhuxin,first,0
M002,navi,ban,joy,first,0
M002,navi,ban,pharsa,second,0
M002,navi,ban,hylos,second,0
M002,rrq,ban,phoveus,first,1
M002,rrq,ban,mathilda,first,1
M002,rrq,ban,harith,first,1
M002,rrq,ban,hanzo,second,1
M002,rrq,ban,nolan,second,1
M002,navi,pick,badang,exp,0
M002,navi,pick,hayabusa,jungler,0
M002,navi,pick,luo yi,mid,0
M002,navi,pick,granger,gold,0
M002,navi,pick,gatotkaca,roam,0
M002,rrq,pick,cici,exp,1
M002,rrq,pick,suyou,jungler,1
M002,rrq,pick,yve,mid,1
M002,rrq,pick,irithel,gold,1
M002,rrq,pick,tigreal,roam,1
M003,evos,ban,mathilda,first,1
M003,evos,ban,harith,first,1
M003,evos,ban,yve,first,1
M003,evos,ban,nolan,second,1
M003,evos,ban,lukas,second,1
M003,liquid,ban,fanny,first,0
M003,liquid,ban,joy,first,0
M003,liquid,ban,zhuxin,first,0
M003,liquid,ban,badang,second,0
M003,liquid,ban,phoveus,second,0
M003,evos,pick,edith,exp,1
M003,evos,pick,suyou,jungler,1
M003,evos,pick,luo yi,mid,1
M003,evos,pick,granger,gold,1
M003,evos,pick,jawhead,roam,1
M003,liquid,pick,cici,exp,0
M003,liquid,pick,ling,jungler,0
M003,liquid,pick,selena,mid,0
M003,liquid,pick,bruno,gold,0
M003,liquid,pick,gatotkaca,roam,0
M004,evos,ban,fanny,first,0
M004,evos,ban,zhuxin,first,0
M004,evos,ban,yve,first,0
M004,evos,ban,hanzo,second,0
M004,evos,ban,lukas,second,0
M004,liquid,ban,mathilda,first,1
M004,liquid,ban,phoveus,first,1
M004,liquid,ban,luo yi,first,1
M004,liquid,ban,valentina,second,1
M004,liquid,ban,jawhead,second,1
M004,evos,pick,cici,exp,0
M004,evos,pick,suyou,jungler,0
M004,evos,pick,vexana,mid,0
M004,evos,pick,granger,gold,0
M004,evos,pick,gatotkaca,roam,0
M004,liquid,pick,badang,exp,1
M004,liquid,pick,joy,jungler,1
M004,liquid,pick,selena,mid,1
M004,liquid,pick,harith,gold,1
M004,liquid,pick,khaleed,roam,1
M005,evos,ban,fanny,first,1
M005,evos,ban,zhuxin,first,1
M005,evos,ban,harith,first,1
M005,evos,ban,valentina,second,1
M005,evos,ban,badang,second,1
M005,liquid,ban,mathilda,first,0
M005,liquid,ban,phoveus,first,0
M005,liquid,ban,luo yi,first,0
M005,liquid,ban,suyou,second,0
M005,liquid,ban,hayabusa,second,0
M005,evos,pick,edith,exp,1
M005,evos,pick,lukas,jungler,1
M005,evos,pick,vexana,mid,1
M005,evos,pick,granger,gold,1
M005,evos,pick,gatotkaca,roam,1
M005,liquid,pick,cici,exp,0
M005,liquid,pick,joy,jungler,0
M005,liquid,pick,selena,mid,0
M005,liquid,pick,karrie,gold,0
M005,liquid,pick,hylos,roam,0
M006,evos,ban,fanny,first,1
M006,evos,ban,zhuxin,first,1
M006,evos,ban,harith,first,1
M006,evos,ban,moskov,second,1
M006,evos,ban,lukas,second,1
M006,geek,ban,mathilda,first,0
M006,geek,ban,cici,first,0
M006,geek,ban,phoveus,first,0
M006,geek,ban,luo yi,second,0
M006,geek,ban,tigreal,second,0
M006,evos,pick,gatotkaca,exp,1
M006,evos,pick,suyou,jungler,1
M006,evos,pick,vexana,mid,1
M006,evos,pick,granger,gold,1
M006,evos,pick,jawhead,roam,1
M006,geek,pick,badang,exp,0
M006,geek,pick,joy,jungler,0
M006,geek,pick,valentina,mid,0
M006,geek,pick,karrie,gold,0
M006,geek,pick,chou,roam,0
M007,evos,ban,mathilda,first,1
M007,evos,ban,harith,first,1
M007,evos,ban,yve,first,1
M007,evos,ban,pharsa,second,1
M007,evos,ban,luo yi,second,1
M007,geek,ban,fanny,first,0
M007,geek,ban,cici,first,0
M007,geek,ban,zhuxin,first,0
M007,geek,ban,moskov,second,0
M007,geek,ban,jawhead,second,0
M007,evos,pick,gloo,exp,1
M007,evos,pick,joy,jungler,1
M007,evos,pick,vexana,mid,1
M007,evos,pick,bruno,gold,1
M007,evos,pick,gatotkaca,roam,1
M007,geek,pick,phoveus,exp,0
M007,geek,pick,suyou,jungler,0
M007,geek,pick,cecilion,mid,0
M007,geek,pick,granger,gold,0
M007,geek,pick,guinevere,roam,0
M008,btr,ban,mathilda,first,1
M008,btr,ban,yve,first,1
M008,btr,ban,lukas,first,1
M008,btr,ban,tigreal,second,1
M008,btr,ban,jawhead,second,1
M008,ae,ban,fanny,first,0
M008,ae,ban,zhuxin,first,0
M008,ae,ban,cici,first,0
M008,ae,ban,luo yi,second,0
M008,ae,ban,phoveus,second,0
M008,btr,pick,badang,exp,1
M008,btr,pick,joy,jungler,1
M008,btr,pick,pharsa,mid,1
M008,btr,pick,granger,gold,1
M008,btr,pick,hylos,roam,1
M008,ae,pick,chou,exp,0
M008,ae,pick,suyou,jungler,0
M008,ae,pick,valentina,mid,0
M008,ae,pick,harith,gold,0
M008,ae,pick,gatotkaca,roam,0
M009,btr,ban,zhuxin,first,1
M009,btr,ban,fanny,first,1
M009,btr,ban,mathilda,first,1
M009,btr,ban,tigreal,second,1
M009,btr,ban,jawhead,second,1
M009,ae,ban,luo yi,first,0
M009,ae,ban,chou,first,0
M009,ae,ban,badang,first,0
M009,ae,ban,cici,second,0
M009,ae,ban,phoveus,second,0
M009,btr,pick,gloo,exp,1
M009,btr,pick,joy,jungler,1
M009,btr,pick,yve,mid,1
M009,btr,pick,granger,gold,1
M009,btr,pick,gatotkaca,roam,1
M009,ae,pick,lukas,exp,0
M009,ae,pick,suyou,jungler,0
M009,ae,pick,valentina,mid,0
M009,ae,pick,harith,gold,0
M009,ae,pick,hylos,roam,0
M010,rrq,ban,yve,first,1
M010,rrq,ban,phoveus,first,1
M010,rrq,ban,harith,first,1
M010,rrq,ban,luo yi,second,1
M010,rrq,ban,tigreal,second,1
M010,onic,ban,zhuxin,first,0
M010,onic,ban,fanny,first,0
M010,onic,ban,joy,first,0
M010,onic,ban,hilda,second,0
M010,onic,ban,pharsa,second,0
M010,rrq,pick,gatotkaca,exp,1
M010,rrq,pick,suyou,jungler,1
M010,rrq,pick,valentina,mid,1
M010,rrq,pick,irithel,gold,1
M010,rrq,pick,chip,roam,1
M010,onic,pick,cici,exp,0
M010,onic,pick,nolan,jungler,0
M010,onic,pick,cecilion,mid,0
M010,onic,pick,granger,gold,0
M010,onic,pick,hylos,roam,0
M011,rrq,ban,fanny,first,1
M011,rrq,ban,zhuxin,first,1
M011,rrq,ban,harith,first,1
M011,rrq,ban,irithel,second,1
M011,rrq,ban,moskov,second,1
M011,onic,ban,phoveus,first,0
M011,onic,ban,mathilda,first,0
M011,onic,ban,joy,first,0
M011,onic,ban,gatotkaca,second,0
M011,onic,ban,jawhead,second,0
M011,rrq,pick,lukas,exp,1
M011,rrq,pick,hanzo,jungler,1
M011,rrq,pick,yve,mid,1
M011,rrq,pick,granger,gold,1
M011,rrq,pick,tigreal,roam,1
M011,onic,pick,gloo,exp,0
M011,onic,pick,suyou,jungler,0
M011,onic,pick,pharsa,mid,0
M011,onic,pick,claude,gold,0
M011,onic,pick,chou,roam,0
M012,dewa,ban,yve,first,0
M012,dewa,ban,joy,first,0
M012,dewa,ban,phoveus,first,0
M012,dewa,ban,akai,second,0
M012,dewa,ban,chou,second,0
M012,btr,ban,luo yi,first,1
M012,btr,ban,zhuxin,first,1
M012,btr,ban,mathilda,first,1
M012,btr,ban,hilda,second,1
M012,btr,ban,edith,second,1
M012,dewa,pick,hylos,exp,0
M012,dewa,pick,fanny,jungler,0
M012,dewa,pick,vexana,mid,0
M012,dewa,pick,granger,gold,0
M012,dewa,pick,ruby,roam,0
M012,btr,pick,badang,exp,1
M012,btr,pick,suyou,jungler,1
M012,btr,pick,vale,mid,1
M012,btr,pick,harith,gold,1
M012,btr,pick,gatotkaca,roam,1
M013,dewa,ban,zhuxin,first,1
M013,dewa,ban,joy,first,1
M013,dewa,ban,harith,first,1
M013,dewa,ban,gloo,second,1
M013,dewa,ban,lukas,second,1
M013,btr,ban,mathilda,first,0
M013,btr,ban,yve,first,0
M013,btr,ban,moskov,first,0
M013,btr,ban,jawhead,second,0
M013,btr,ban,chou,second,0
M013,dewa,pick,phoveus,exp,1
M013,dewa,pick,suyou,jungler,1
M013,dewa,pick,vexana,mid,1
M013,dewa,pick,granger,gold,1
M013,dewa,pick,badang,roam,1
M013,btr,pick,cici,exp,0
M013,btr,pick,fanny,jungler,0
M013,btr,pick,luo yi,mid,0
M013,btr,pick,irithel,gold,0
M013,btr,pick,gatotkaca,roam,0
M014,dewa,ban,yve,first,1
M014,dewa,ban,joy,first,1
M014,dewa,ban,badang,first,1
M014,dewa,ban,gloo,second,1
M014,dewa,ban,luo yi,second,1
M014,btr,ban,zhuxin,first,0
M014,btr,ban,fanny,first,0
M014,btr,ban,harith,first,0
M014,btr,ban,hilda,second,0
M014,btr,ban,vexana,second,0
M014,dewa,pick,uranus,exp,1
M014,dewa,pick,alpha,jungler,1
M014,dewa,pick,valentina,mid,1
M014,dewa,pick,moskov,gold,1
M014,dewa,pick,mathilda,roam,1
M014,btr,pick,cici,exp,0
M014,btr,pick,suyou,jungler,0
M014,btr,pick,cecilion,mid,0
M014,btr,pick,granger,gold,0
M014,btr,pick,jawhead,roam,0
M015,ae,ban,fanny,first,1
M015,ae,ban,khaleed,first,1
M015,ae,ban,badang,first,1
M015,ae,ban,luo yi,second,1
M015,ae,ban,jawhead,second,1
M015,onic,ban,zhuxin,first,0
M015,onic,ban,mathilda,first,0
M015,onic,ban,yve,first,0
M015,onic,ban,gloo,second,0
M015,onic,ban,lukas,second,0
M015,ae,pick,cici,exp,1
M015,ae,pick,joy,jungler,1
M015,ae,pick,faramis,mid,1
M015,ae,pick,granger,gold,1
M015,ae,pick,hylos,roam,1
M015,onic,pick,phoveus,exp,0
M015,onic,pick,suyou,jungler,0
M015,onic,pick,aurora,mid,0
M015,onic,pick,harith,gold,0
M015,onic,pick,chou,roam,0
M016,ae,ban,fanny,first,0
M016,ae,ban,joy,first,0
M016,ae,ban,zhuxin,first,0
M016,ae,ban,jawhead,second,0
M016,ae,ban,badang,second,0
M016,onic,ban,granger,first,1
M016,onic,ban,mathilda,first,1
M016,onic,ban,phoveus,first,1
M016,onic,ban,moskov,second,1
M016,onic,ban,cici,second,1
M016,ae,pick,valentina,exp,0
M016,ae,pick,hanzo,jungler,0
M016,ae,pick,luo yi,mid,0
M016,ae,pick,claude,gold,0
M016,ae,pick,hylos,roam,0
M016,onic,pick,lukas,exp,1
M016,onic,pick,suyou,jungler,1
M016,onic,pick,yve,mid,1
M016,onic,pick,harith,gold,1
M016,onic,pick,gatotkaca,roam,1
M017,ae,ban,fanny,first,1
M017,ae,ban,khaleed,first,1
M017,ae,ban,luo yi,first,1
M017,ae,ban,moskov,second,1
M017,ae,ban,jawhead,second,1
M017,onic,ban,zhuxin,first,0
M017,onic,ban,mathilda,first,0
M017,onic,ban,granger,first,0
M017,onic,ban,faramis,second,0
M017,onic,ban,hylos,second,0
M017,ae,pick,cici,exp,1
M017,ae,pick,joy,jungler,1
M017,ae,pick,pharsa,mid,1
M017,ae,pick,harith,gold,1
M017,ae,pick,gatotkaca,roam,1
M017,onic,pick,phoveus,exp,0
M017,onic,pick,suyou,jungler,0
M017,onic,pick,yve,mid,0
M017,onic,pick,karrie,gold,0
M017,onic,pick,chip,roam,0
M018,liquid,ban,mathilda,first,0
M018,liquid,ban,phoveus,first,0
M018,liquid,ban,granger,first,0
M018,liquid,ban,moskov,second,0
M018,liquid,ban,jawhead,second,0
M018,navi,ban,fanny,first,1
M018,navi,ban,zhuxin,first,1
M018,navi,ban,joy,first,1
M018,navi,ban,faramis,second,1
M018,navi,ban,angela,second,1
M018,liquid,pick,badang,exp,0
M018,liquid,pick,lukas,jungler,0
M018,liquid,pick,yve,mid,0
M018,liquid,pick,harith,gold,0
M018,liquid,pick,hylos,roam,0
M018,navi,pick,cici,exp,1
M018,navi,pick,suyou,jungler,1
M018,navi,pick,valentina,mid,1
M018,navi,pick,bruno,gold,1
M018,navi,pick,gatotkaca,roam,1
M019,liquid,ban,phoveus,first,1
M019,liquid,ban,mathilda,first,1
M019,liquid,ban,lukas,first,1
M019,liquid,ban,hanzo,second,1
M019,liquid,ban,hayabusa,second,1
M019,navi,ban,fanny,first,0
M019,navi,ban,zhuxin,first,0
M019,navi,ban,joy,first,0
M019,navi,ban,luo yi,second,0
M019,navi,ban,valentina,second,0
M019,liquid,pick,badang,exp,1
M019,liquid,pick,suyou,jungler,1
M019,liquid,pick,pharsa,mid,1
M019,liquid,pick,granger,gold,1
M019,liquid,pick,khaleed,roam,1
M019,navi,pick,cici,exp,0
M019,navi,pick,martis,jungler,0
M019,navi,pick,yve,mid,0
M019,navi,pick,harith,gold,0
M019,navi,pick,gatotkaca,roam,0
M020,liquid,ban,zhuxin,first,1
M020,liquid,ban,joy,first,1
M020,liquid,ban,mathilda,first,1
M020,liquid,ban,badang,second,1
M020,liquid,ban,chip,second,1
M020,navi,ban,fanny,first,0
M020,navi,ban,harith,first,0
M020,navi,ban,luo yi,first,0
M020,navi,ban,cici,second,0
M020,navi,ban,gloo,second,0
M020,liquid,pick,gatotkaca,exp,1
M020,liquid,pick,suyou,jungler,1
M020,liquid,pick,cecilion,mid,1
M020,liquid,pick,moskov,gold,1
M020,liquid,pick,hylos,roam,1
M020,navi,pick,edith,exp,0
M020,navi,pick,lukas,jungler,0
M020,navi,pick,valentina,mid,0
M020,navi,pick,granger,gold,0
M020,navi,pick,chou,roam,0
M021,onic,ban,mathilda,first,1
M021,onic,ban,harith,first,1
M021,onic,ban,phoveus,first,1
M021,onic,ban,pharsa,second,1
M021,onic,ban,luo yi,second,1
M021,geek,ban,fanny,first,0
M021,geek,ban,zhuxin,first,0
M021,geek,ban,granger,first,0
M021,geek,ban,jawhead,second,0
M021,geek,ban,claude,second,0
M021,onic,pick,badang,exp,1
M021,onic,pick,joy,jungler,1
M021,onic,pick,yve,mid,1
M021,onic,pick,bruno,gold,1
M021,onic,pick,hylos,roam,1
M021,geek,pick,cici,exp,0
M021,geek,pick,suyou,jungler,0
M021,geek,pick,aurora,mid,0
M021,geek,pick,moskov,gold,0
M021,geek,pick,gatotkaca,roam,0
M022,onic,ban,mathilda,first,0
M022,onic,ban,harith,first,0
M022,onic,ban,phoveus,first,0
M022,onic,ban,pharsa,second,0
M022,onic,ban,luo yi,second,0
M022,geek,ban,fanny,first,1
M022,geek,ban,zhuxin,first,1
M022,geek,ban,granger,first,1
M022,geek,ban,jawhead,second,1
M022,geek,ban,claude,second,1
M022,onic,pick,badang,exp,0
M022,onic,pick,joy,jungler,0
M022,onic,pick,yve,mid,0
M022,onic,pick,bruno,gold,0
M022,onic,pick,hylos,roam,0
M022,geek,pick,cici,exp,1
M022,geek,pick,suyou,jungler,1
M022,geek,pick,aurora,mid,1
M022,geek,pick,moskov,gold,1
M022,geek,pick,gatotkaca,roam,1
M023,onic,ban,mathilda,first,0
M023,onic,ban,harith,first,0
M023,onic,ban,moskov,first,0
M023,onic,ban,pharsa,second,0
M023,onic,ban,luo yi,second,0
M023,geek,ban,fanny,first,1
M023,geek,ban,zhuxin,first,1
M023,geek,ban,granger,first,1
M023,geek,ban,bruno,second,1
M023,geek,ban,irithel,second,1
M023,onic,pick,badang,exp,0
M023,onic,pick,joy,jungler,0
M023,onic,pick,yve,mid,0
M023,onic,pick,karrie,gold,0
M023,onic,pick,hylos,roam,0
M023,geek,pick,cici,exp,1
M023,geek,pick,suyou,jungler,1
M023,geek,pick,aurora,mid,1
M023,geek,pick,claude,gold,1
M023,geek,pick,gatotkaca,roam,1
M024,dewa,ban,yve,first,1
M024,dewa,ban,joy,first,1
M024,dewa,ban,badang,first,1
M024,dewa,ban,novaria,second,1
M024,dewa,ban,hayabusa,second,1
M024,navi,ban,zhuxin,first,0
M024,navi,ban,fanny,first,0
M024,navi,ban,mathilda,first,0
M024,navi,ban,jawhead,second,0
M024,navi,ban,gloo,second,0
M024,dewa,pick,cici,exp,1
M024,dewa,pick,suyou,jungler,1
M024,dewa,pick,luo yi,mid,1
M024,dewa,pick,granger,gold,1
M024,dewa,pick,chou,roam,1
M024,navi,pick,edith,exp,0
M024,navi,pick,lukas,jungler,0
M024,navi,pick,valentina,mid,0
M024,navi,pick,harith,gold,0
M024,navi,pick,gatotkaca,roam,0
M025,dewa,ban,yve,first,1
M025,dewa,ban,joy,first,1
M025,dewa,ban,badang,first,1
M025,dewa,ban,novaria,second,1
M025,dewa,ban,vexana,second,1
M025,navi,ban,zhuxin,first,0
M025,navi,ban,fanny,first,0
M025,navi,ban,mathilda,first,0
M025,navi,ban,jawhead,second,0
M025,navi,ban,chou,second,0
M025,dewa,pick,cici,exp,1
M025,dewa,pick,suyou,jungler,1
M025,dewa,pick,luo yi,mid,1
M025,dewa,pick,granger,gold,1
M025,dewa,pick,gatotkaca,roam,1
M025,navi,pick,edith,exp,0
M025,navi,pick,hayabusa,jungler,0
M025,navi,pick,pharsa,mid,0
M025,navi,pick,harith,gold,0
M025,navi,pick,hylos,roam,0
M026,navi,ban,zhuxin,first,0
M026,navi,ban,fanny,first,0
M026,navi,ban,mathilda,first,0
M026,navi,ban,cici,second,0
M026,navi,ban,pharsa,second,0
M026,ae,ban,lukas,first,1
M026,ae,ban,hanzo,first,1
M026,ae,ban,badang,first,1
M026,ae,ban,phoveus,second,1
M026,ae,ban,hylos,second,1
M026,navi,pick,hilda,exp,0
M026,navi,pick,suyou,jungler,0
M026,navi,pick,luo yi,mid,0
M026,navi,pick,harith,gold,0
M026,navi,pick,jawhead,roam,0
M026,ae,pick,gatotkaca,exp,1
M026,ae,pick,joy,jungler,1
M026,ae,pick,valentina,mid,1
M026,ae,pick,granger,gold,1
M026,ae,pick,chou,roam,1
M027,navi,ban,fanny,first,1
M027,navi,ban,zhuxin,first,1
M027,navi,ban,yve,first,1
M027,navi,ban,cici,second,1
M027,navi,ban,vexana,second,1
M027,ae,ban,lukas,first,0
M027,ae,ban,luo yi,first,0
M027,ae,ban,harith,first,0
M027,ae,ban,phoveus,second,0
M027,ae,ban,hilda,second,0
M027,navi,pick,badang,exp,1
M027,navi,pick,alpha,jungler,1
M027,navi,pick,cecilion,mid,1
M027,navi,pick,granger,gold,1
M027,navi,pick,mathilda,roam,1
M027,ae,pick,gatotkaca,exp,0
M027,ae,pick,joy,jungler,0
M027,ae,pick,valentina,mid,0
M027,ae,pick,moskov,gold,0
M027,ae,pick,khaleed,roam,0
M028,navi,ban,fanny,first,0
M028,navi,ban,zhuxin,first,0
M028,navi,ban,mathilda,first,0
M028,navi,ban,tigreal,second,0
M028,navi,ban,jawhead,second,0
M028,ae,ban,lukas,first,1
M028,ae,ban,luo yi,first,1
M028,ae,ban,moskov,first,1
M028,ae,ban,cici,second,1
M028,ae,ban,hilda,second,1
M028,navi,pick,gloo,exp,0
M028,navi,pick,joy,jungler,0
M028,navi,pick,valentina,mid,0
M028,navi,pick,granger,gold,0
M028,navi,pick,badang,roam,0
M028,ae,pick,phoveus,exp,1
M028,ae,pick,suyou,jungler,1
M028,ae,pick,yve,mid,1
M028,ae,pick,harith,gold,1
M028,ae,pick,hylos,roam,1
M029,rrq,ban,mathilda,first,1
M029,rrq,ban,badang,first,1
M029,rrq,ban,yve,first,1
M029,rrq,ban,hilda,second,1
M029,rrq,ban,phoveus,second,1
M029,liquid,ban,fanny,first,0
M029,liquid,ban,joy,first,0
M029,liquid,ban,suyou,first,0
M029,liquid,ban,hanzo,second,0
M029,liquid,ban,alpha,second,0
M029,rrq,pick,cici,exp,1
M029,rrq,pick,ling,jungler,1
M029,rrq,pick,zhuxin,mid,1
M029,rrq,pick,granger,gold,1
M029,rrq,pick,tigreal,roam,1
M029,liquid,pick,gatotkaca,exp,0
M029,liquid,pick,hayabusa,jungler,0
M029,liquid,pick,cecilion,mid,0
M029,liquid,pick,harith,gold,0
M029,liquid,pick,hylos,roam,0
M030,rrq,ban,fanny,first,1
M030,rrq,ban,zhuxin,first,1
M030,rrq,ban,suyou,first,1
M030,rrq,ban,moskov,second,1
M030,rrq,ban,luo yi,second,1
M030,liquid,ban,gatotkaca,first,0
M030,liquid,ban,granger,first,0
M030,liquid,ban,cici,first,0
M030,liquid,ban,gloo,second,0
M030,liquid,ban,jawhead,second,0
M030,rrq,pick,hylos,exp,1
M030,rrq,pick,hayabusa,jungler,1
M030,rrq,pick,cecilion,mid,1
M030,rrq,pick,harith,gold,1
M030,rrq,pick,franco,roam,1
M030,liquid,pick,phoveus,exp,0
M030,liquid,pick,alpha,jungler,0
M030,liquid,pick,valentina,mid,0
M030,liquid,pick,bruno,gold,0
M030,liquid,pick,mathilda,roam,0
M031,btr,ban,mathilda,first,0
M031,btr,ban,gatotkaca,first,0
M031,btr,ban,luo yi,first,0
M031,btr,ban,jawhead,second,0
M031,btr,ban,tigreal,second,0
M031,evos,ban,zhuxin,first,1
M031,evos,ban,fanny,first,1
M031,evos,ban,yve,first,1
M031,evos,ban,cici,second,1
M031,evos,ban,chou,second,1
M031,btr,pick,badang,exp,0
M031,btr,pick,joy,jungler,0
M031,btr,pick,faramis,mid,0
M031,btr,pick,harith,gold,0
M031,btr,pick,chip,roam,0
M031,evos,pick,phoveus,exp,1
M031,evos,pick,suyou,jungler,1
M031,evos,pick,valentina,mid,1
M031,evos,pick,granger,gold,1
M031,evos,pick,hylos,roam,1
M032,btr,ban,mathilda,first,1
M032,btr,ban,gatotkaca,first,1
M032,btr,ban,phoveus,first,1
M032,btr,ban,jawhead,second,1
M032,btr,ban,tigreal,second,1
M032,evos,ban,zhuxin,first,0
M032,evos,ban,fanny,first,0
M032,evos,ban,badang,first,0
M032,evos,ban,uranus,second,0
M032,evos,ban,yve,second,0
M032,btr,pick,hilda,exp,1
M032,btr,pick,nolan,jungler,1
M032,btr,pick,luo yi,mid,1
M032,btr,pick,harith,gold,1
M032,btr,pick,chou,roam,1
M032,evos,pick,cici,exp,0
M032,evos,pick,suyou,jungler,0
M032,evos,pick,novaria,mid,0
M032,evos,pick,granger,gold,0
M032,evos,pick,hylos,roam,0
M033,btr,ban,mathilda,first,0
M033,btr,ban,gatotkaca,first,0
M033,btr,ban,phoveus,first,0
M033,btr,ban,edith,second,0
M033,btr,ban,suyou,second,0
M033,evos,ban,zhuxin,first,1
M033,evos,ban,fanny,first,1
M033,evos,ban,harith,first,1
M033,evos,ban,valentina,second,1
M033,evos,ban,hilda,second,1
M033,btr,pick,badang,exp,0
M033,btr,pick,joy,jungler,0
M033,btr,pick,faramis,mid,0
M033,btr,pick,moskov,gold,0
M033,btr,pick,chip,roam,0
M033,evos,pick,hylos,exp,1
M033,evos,pick,lukas,jungler,1
M033,evos,pick,luo yi,mid,1
M033,evos,pick,granger,gold,1
M033,evos,pick,chou,roam,1
M034,geek,ban,luo yi,first,0
M034,geek,ban,granger,first,0
M034,geek,ban,mathilda,first,0
M034,geek,ban,moskov,second,0
M034,geek,ban,bruno,second,0
M034,btr,ban,zhuxin,first,1
M034,btr,ban,fanny,first,1
M034,btr,ban,phoveus,first,1
M034,btr,ban,hylos,second,1
M034,btr,ban,chou,second,1
M034,geek,pick,cici,exp,0
M034,geek,pick,joy,jungler,0
M034,geek,pick,pharsa,mid,0
M034,geek,pick,harith,gold,0
M034,geek,pick,khufra,roam,0
M034,btr,pick,badang,exp,1
M034,btr,pick,suyou,jungler,1
M034,btr,pick,vexana,mid,1
M034,btr,pick,beatrix,gold,1
M034,btr,pick,gatotkaca,roam,1
M035,geek,ban,zhuxin,first,0
M035,geek,ban,granger,first,0
M035,geek,ban,harith,first,0
M035,geek,ban,hilda,second,0
M035,geek,ban,badang,second,0
M035,btr,ban,mathilda,first,1
M035,btr,ban,phoveus,first,1
M035,btr,ban,fanny,first,1
M035,btr,ban,vexana,second,1
M035,btr,ban,moskov,second,1
M035,geek,pick,cici,exp,0
M035,geek,pick,suyou,jungler,0
M035,geek,pick,aurora,mid,0
M035,geek,pick,karrie,gold,0
M035,geek,pick,gatotkaca,roam,0
M035,btr,pick,edith,exp,1
M035,btr,pick,joy,jungler,1
M035,btr,pick,luo yi,mid,1
M035,btr,pick,beatrix,gold,1
M035,btr,pick,chou,roam,1
M036,ae,ban,fanny,first,1
M036,ae,ban,lukas,first,1
M036,ae,ban,granger,first,1
M036,ae,ban,jawhead,second,1
M036,ae,ban,bruno,second,1
M036,evos,ban,zhuxin,first,0
M036,evos,ban,harith,first,0
M036,evos,ban,yve,first,0
M036,evos,ban,hylos,second,0
M036,evos,ban,gatotkaca,second,0
M036,ae,pick,cici,exp,1
M036,ae,pick,joy,jungler,1
M036,ae,pick,pharsa,mid,1
M036,ae,pick,moskov,gold,1
M036,ae,pick,khaleed,roam,1
M036,evos,pick,phoveus,exp,0
M036,evos,pick,suyou,jungler,0
M036,evos,pick,luo yi,mid,0
M036,evos,pick,irithel,gold,0
M036,evos,pick,badang,roam,0
M037,ae,ban,zhuxin,first,1
M037,ae,ban,granger,first,1
M037,ae,ban,fanny,first,1
M037,ae,ban,edith,second,1
M037,ae,ban,jawhead,second,1
M037,evos,ban,harith,first,0
M037,evos,ban,mathilda,first,0
M037,evos,ban,badang,first,0
M037,evos,ban,suyou,second,0
M037,evos,ban,hanzo,second,0
M037,ae,pick,cici,exp,1
M037,ae,pick,hayabusa,jungler,1
M037,ae,pick,yve,mid,1
M037,ae,pick,moskov,gold,1
M037,ae,pick,gatotkaca,roam,1
M037,evos,pick,hilda,exp,0
M037,evos,pick,joy,jungler,0
M037,evos,pick,luo yi,mid,0
M037,evos,pick,bruno,gold,0
M037,evos,pick,hylos,roam,0
M038,liquid,ban,phoveus,first,1
M038,liquid,ban,mathilda,first,1
M038,liquid,ban,harith,first,1
M038,liquid,ban,hylos,second,1
M038,liquid,ban,luo yi,second,1
M038,dewa,ban,zhuxin,first,0
M038,dewa,ban,fanny,first,0
M038,dewa,ban,suyou,first,0
M038,dewa,ban,hilda,second,0
M038,dewa,ban,badang,second,0
M038,liquid,pick,gloo,exp,1
M038,liquid,pick,joy,jungler,1
M038,liquid,pick,pharsa,mid,1
M038,liquid,pick,irithel,gold,1
M038,liquid,pick,gatotkaca,roam,1
M038,dewa,pick,cici,exp,0
M038,dewa,pick,hayabusa,jungler,0
M038,dewa,pick,valentina,mid,0
M038,dewa,pick,granger,gold,0
M038,dewa,pick,chou,roam,0
M039,liquid,ban,fanny,first,1
M039,liquid,ban,zhuxin,first,1
M039,liquid,ban,harith,first,1
M039,liquid,ban,phoveus,second,1
M039,liquid,ban,hilda,second,1
M039,dewa,ban,yve,first,0
M039,dewa,ban,joy,first,0
M039,dewa,ban,hayabusa,first,0
M039,dewa,ban,gloo,second,0
M039,dewa,ban,luo yi,second,0
M039,liquid,pick,badang,exp,1
M039,liquid,pick,suyou,jungler,1
M039,liquid,pick,valentina,mid,1
M039,liquid,pick,granger,gold,1
